txn_id,timestamp,amount,payment_method,bank,failure_reason,attempt_no,hour_of_day,is_weekend,customer_past_success_rate,minutes_since_last_failure,is_flagged_risk,retry_succeeded
txn_000260,2026-07-16T19:33:00,706.01,netbanking,hdfc,card_expired,1,0,0,0.656,5,0,0
txn_000261,2026-07-02T04:42:00,1588.89,card,icici,invalid_otp,1,9,0,0.509,180,0,0
txn_000262,2026-06-16T09:09:00,1170.49,wallet,yesbank,gateway_error,1,12,1,0.857,1,0,1
txn_000263,2026-06-11T12:56:00,1728.13,upi,idfc,insufficient_funds,1,17,0,0.811,720,0,1
txn_000264,2026-06-25T13:46:00,788.21,wallet,icici,network_timeout,2,4,1,0.929,1,0,0
txn_000265,2026-06-24T22:31:00,1335.56,card,idfc,invalid_otp,1,23,0,0.771,60,0,1
txn_000266,2026-06-09T02:25:00,1146.89,card,yesbank,issuer_declined,3,1,0,0.633,5,0,1
txn_000267,2026-06-27T10:45:00,5696.92,wallet,sbi,gateway_error,1,14,0,0.631,5,0,0
txn_000268,2026-06-25T10:07:00,1093.78,netbanking,idfc,bank_server_down,1,1,1,0.613,30,0,0
txn_000269,2026-07-30T01:25:00,1376.61,upi,yesbank,risk_block,1,12,0,0.877,30,1,0
txn_000270,2026-06-12T21:25:00,616.56,card,icici,risk_block,1,14,1,0.69,180,1,0
txn_000271,2026-07-22T10:17:00,2459.5,wallet,icici,network_timeout,1,2,1,0.635,720,0,0
txn_000272,2026-07-26T18:55:00,418.39,netbanking,icici,bank_server_down,2,15,0,0.433,60,0,1
txn_000273,2026-06-22T09:21:00,137.25,card,other,insufficient_funds,1,7,0,0.467,30,0,0
txn_000274,2026-07-20T23:31:00,141.16,wallet,other,insufficient_funds,1,10,1,0.667,30,0,1
txn_000275,2026-07-01T05:12:00,3576.11,upi,kotak,insufficient_funds,3,20,0,0.676,5,0,0
txn_000276,2026-07-05T00:46:00,1053.51,wallet,yesbank,card_expired,1,21,1,0.969,15,0,0
txn_000277,2026-07-12T14:25:00,613.84,upi,sbi,issuer_declined,1,23,0,0.621,720,0,0
txn_000278,2026-07-16T21:26:00,187.9,card,yesbank,issuer_declined,1,20,0,0.75,180,0,0
txn_000279,2026-06-16T19:20:00,706.43,wallet,hdfc,insufficient_funds,1,13,0,0.27,5,0,0
txn_000280,2026-07-07T05:09:00,390.76,card,icici,issuer_declined,1,10,0,1.0,720,0,1
txn_000281,2026-07-21T09:19:00,1296.47,netbanking,other,gateway_error,2,19,0,0.626,720,0,1
txn_000282,2026-07-28T23:16:00,925.46,card,axis,invalid_otp,1,11,0,0.586,5,0,0
txn_000283,2026-06-02T03:53:00,881.58,upi,yesbank,bank_server_down,2,21,0,0.914,720,0,1
txn_000284,2026-06-27T20:44:00,87.38,upi,idfc,card_expired,2,6,1,1.0,5,0,0
txn_000285,2026-06-27T04:21:00,1287.24,upi,yesbank,insufficient_funds,2,21,0,0.708,5,0,0
txn_000286,2026-06-21T12:43:00,2456.15,upi,idfc,invalid_otp,2,17,1,0.837,720,0,0
txn_000287,2026-07-21T15:54:00,414.81,netbanking,axis,gateway_error,3,21,1,0.711,1,0,1
txn_000288,2026-06-29T22:22:00,4946.77,card,kotak,bank_server_down,2,20,0,0.46,15,0,1
txn_000289,2026-06-27T17:19:00,1264.72,card,icici,card_expired,1,17,0,0.745,15,0,0
txn_000290,2026-07-05T17:07:00,218.83,wallet,hdfc,insufficient_funds,2,7,0,0.354,180,0,0
txn_000291,2026-06-27T23:34:00,125.95,upi,idfc,gateway_error,2,0,0,0.465,30,0,1
txn_000292,2026-06-20T09:41:00,1103.57,card,yesbank,risk_block,2,5,0,0.445,5,1,0
txn_000293,2026-06-17T04:49:00,341.41,wallet,icici,risk_block,1,2,0,0.546,1,1,0
txn_000294,2026-07-27T06:48:00,2463.32,upi,axis,issuer_declined,1,14,0,1.0,60,0,1
txn_000295,2026-06-03T19:19:00,387.56,upi,icici,insufficient_funds,1,9,0,1.0,30,0,1
txn_000296,2026-07-29T23:26:00,6576.28,card,sbi,network_timeout,2,17,0,0.596,720,0,1
txn_000297,2026-07-17T15:41:00,986.41,upi,sbi,network_timeout,2,2,0,0.871,30,0,0
txn_000298,2026-07-21T00:45:00,893.52,card,axis,insufficient_funds,2,3,1,0.954,60,0,0
txn_000299,2026-07-12T00:27:00,641.54,upi,kotak,insufficient_funds,1,4,0,0.703,5,0,1
txn_000300,2026-07-10T16:43:00,808.07,netbanking,sbi,bank_server_down,1,10,0,0.584,180,0,1
txn_000301,2026-06-08T11:04:00,1104.31,netbanking,sbi,bank_server_down,1,15,0,0.633,5,0,1
txn_000302,2026-07-20T11:13:00,105.3,card,axis,risk_block,1,0,0,0.737,1,1,0
txn_000303,2026-06-01T23:08:00,480.1,wallet,sbi,risk_block,1,18,0,0.487,30,1,0
txn_000304,2026-07-15T09:16:00,587.79,card,sbi,invalid_otp,3,18,0,0.7,15,0,1
txn_000305,2026-07-30T00:43:00,146.28,netbanking,yesbank,bank_server_down,1,16,0,0.504,1,0,1
txn_000306,2026-06-21T06:55:00,939.37,netbanking,kotak,bank_server_down,1,12,0,0.503,60,0,1
txn_000307,2026-06-20T06:03:00,634.05,netbanking,yesbank,card_expired,2,19,1,0.586,60,0,0
txn_000308,2026-07-24T18:36:00,1904.1,card,yesbank,insufficient_funds,2,21,1,0.677,30,0,0
txn_000309,2026-06-17T09:17:00,381.97,wallet,hdfc,insufficient_funds,2,18,1,0.973,1,0,1
txn_000310,2026-06-17T13:19:00,170.85,wallet,hdfc,card_expired,1,15,0,0.851,720,0,0
txn_000311,2026-07-16T21:47:00,1265.98,netbanking,sbi,invalid_otp,1,14,0,0.643,1,0,1
txn_000312,2026-06-01T02:37:00,3105.04,card,icici,invalid_otp,1,17,0,0.615,60,0,1
txn_000313,2026-07-23T10:33:00,515.06,wallet,idfc,risk_block,3,16,0,0.38,15,1,0
txn_000314,2026-06-01T15:32:00,628.79,card,kotak,insufficient_funds,2,2,1,0.611,180,0,0
txn_000315,2026-07-09T13:17:00,494.33,upi,hdfc,card_expired,1,10,0,0.483,15,0,0
txn_000316,2026-07-07T05:43:00,1510.2,netbanking,idfc,card_expired,1,17,0,0.576,15,0,0
txn_000317,2026-06-05T17:42:00,475.72,upi,axis,issuer_declined,1,5,1,0.801,60,0,0
txn_000318,2026-07-07T11:13:00,2110.32,upi,icici,insufficient_funds,1,19,0,0.734,1,0,0
txn_000319,2026-07-17T22:48:00,1066.23,netbanking,hdfc,invalid_otp,3,6,0,0.589,720,0,0
txn_000320,2026-07-18T03:01:00,308.82,card,hdfc,invalid_otp,1,5,1,0.48,30,0,1
txn_000321,2026-07-12T09:26:00,936.1,upi,icici,insufficient_funds,1,17,0,0.877,60,0,0
txn_000322,2026-07-23T07:52:00,192.1,upi,kotak,gateway_error,1,17,1,1.0,15,0,0
txn_000323,2026-06-24T11:12:00,1116.78,wallet,idfc,bank_server_down,1,10,0,0.462,1,0,1
txn_000324,2026-07-02T03:05:00,1744.13,card,axis,insufficient_funds,1,11,0,0.795,1,0,1
txn_000325,2026-06-22T09:03:00,424.33,card,other,insufficient_funds,3,18,1,0.541,30,0,0
txn_000326,2026-07-20T06:52:00,1782.17,netbanking,axis,issuer_declined,1,3,1,0.944,1,0,0
txn_000327,2026-07-23T11:44:00,1041.64,wallet,yesbank,gateway_error,1,18,0,1.0,15,0,1
txn_000328,2026-06-20T04:23:00,84.41,wallet,other,insufficient_funds,1,5,0,0.547,1,0,1
txn_000329,2026-07-09T14:07:00,100.45,upi,yesbank,network_timeout,1,5,0,0.449,15,0,1
txn_000330,2026-06-22T11:07:00,1682.76,netbanking,yesbank,insufficient_funds,3,5,0,0.576,180,0,0
txn_000331,2026-06-05T08:13:00,196.46,wallet,axis,card_expired,2,20,0,0.757,60,0,0
txn_000332,2026-06-24T10:59:00,323.75,card,hdfc,network_timeout,2,20,1,0.708,60,0,1
txn_000333,2026-06-30T14:10:00,276.72,wallet,icici,bank_server_down,1,19,1,0.647,720,0,1
txn_000334,2026-07-26T17:36:00,2181.94,wallet,other,invalid_otp,3,9,0,0.914,15,0,0
txn_000335,2026-07-04T01:20:00,291.07,upi,icici,card_expired,2,10,0,0.562,30,0,0
txn_000336,2026-07-14T01:41:00,263.88,wallet,idfc,issuer_declined,2,8,0,0.826,1,0,1
txn_000337,2026-06-12T12:09:00,93.96,upi,idfc,card_expired,2,2,0,0.665,15,0,0
txn_000338,2026-07-20T02:05:00,170.05,card,hdfc,insufficient_funds,1,10,0,1.0,60,0,0
txn_000339,2026-06-24T15:33:00,752.06,wallet,idfc,insufficient_funds,1,9,0,0.732,15,0,1
txn_000340,2026-06-01T19:57:00,797.94,upi,hdfc,insufficient_funds,1,4,0,1.0,720,0,0
txn_000341,2026-07-05T10:32:00,2297.49,netbanking,axis,issuer_declined,1,6,0,0.626,180,0,0
txn_000342,2026-06-18T02:41:00,1084.9,upi,idfc,bank_server_down,2,19,0,0.649,720,0,1
txn_000343,2026-07-19T16:39:00,222.85,card,sbi,risk_block,2,19,0,0.544,5,1,0
txn_000344,2026-07-16T08:45:00,144.13,upi,kotak,insufficient_funds,1,23,1,0.859,30,0,1
txn_000345,2026-06-23T18:18:00,85.84,wallet,hdfc,gateway_error,2,4,1,0.923,5,0,0
txn_000346,2026-06-15T10:29:00,77.88,upi,icici,issuer_declined,3,3,0,0.422,15,0,0
txn_000347,2026-06-30T12:54:00,183.49,upi,icici,invalid_otp,1,6,0,0.451,5,0,0
txn_000348,2026-06-15T08:29:00,512.98,netbanking,icici,insufficient_funds,2,1,0,0.676,720,0,1
txn_000349,2026-07-10T22:23:00,4112.86,netbanking,hdfc,network_timeout,1,4,0,0.451,15,0,0
txn_000350,2026-07-20T11:33:00,488.18,upi,idfc,issuer_declined,1,1,0,0.634,5,0,0
txn_000351,2026-06-01T01:34:00,3747.38,wallet,kotak,bank_server_down,1,17,1,0.369,60,0,1
txn_000352,2026-06-18T06:46:00,4448.47,wallet,sbi,issuer_declined,1,11,0,0.667,60,0,0
txn_000353,2026-06-03T20:19:00,911.33,wallet,sbi,card_expired,1,20,0,0.688,5,0,0
txn_000354,2026-06-07T10:49:00,113.86,wallet,axis,insufficient_funds,1,12,0,0.674,15,0,1
txn_000355,2026-07-27T03:42:00,562.88,card,other,insufficient_funds,3,11,0,0.554,180,0,1
txn_000356,2026-06-17T06:48:00,217.95,upi,icici,bank_server_down,1,3,0,0.811,5,0,1
txn_000357,2026-07-16T22:31:00,2179.2,wallet,icici,card_expired,2,21,0,0.81,5,0,0
txn_000358,2026-07-21T02:00:00,2013.02,card,other,bank_server_down,2,20,0,0.52,5,0,1
txn_000359,2026-06-28T11:22:00,3218.87,netbanking,yesbank,gateway_error,1,12,1,0.712,5,0,0
txn_000360,2026-07-03T08:56:00,4712.57,card,axis,insufficient_funds,1,8,0,0.485,1,0,1
txn_000361,2026-06-30T13:18:00,1772.51,netbanking,yesbank,insufficient_funds,1,8,0,0.359,180,0,1
txn_000362,2026-06-08T03:26:00,4817.92,card,other,issuer_declined,1,18,0,0.685,720,0,0
txn_000363,2026-07-28T13:02:00,2361.22,netbanking,yesbank,issuer_declined,1,3,0,0.564,1,0,0
txn_000364,2026-07-25T04:05:00,303.79,netbanking,hdfc,network_timeout,1,10,0,1.0,30,0,0
txn_000365,2026-07-07T06:35:00,364.59,upi,axis,card_expired,1,4,1,0.663,30,0,0
txn_000366,2026-06-25T05:38:00,635.94,card,sbi,card_expired,1,12,0,0.477,5,0,0
txn_000367,2026-07-02T19:58:00,191.16,netbanking,icici,issuer_declined,1,11,0,0.683,15,0,1
txn_000368,2026-06-23T02:56:00,151.04,wallet,sbi,invalid_otp,1,7,1,0.739,1,0,0
txn_000369,2026-07-14T23:11:00,175.23,card,kotak,gateway_error,2,0,0,0.78,720,0,1
txn_000370,2026-07-13T07:43:00,55.8,card,hdfc,invalid_otp,1,16,1,0.645,60,0,1
txn_000371,2026-07-05T15:39:00,498.51,upi,icici,invalid_otp,1,21,0,0.611,30,0,1
txn_000372,2026-07-19T04:31:00,619.03,upi,yesbank,card_expired,1,2,1,0.279,1,0,0
txn_000373,2026-07-06T05:47:00,1140.88,wallet,idfc,bank_server_down,3,9,1,0.354,180,0,1
txn_000374,2026-06-21T16:49:00,302.85,upi,kotak,risk_block,1,12,0,0.344,60,1,0
txn_000375,2026-07-18T16:16:00,329.06,card,idfc,network_timeout,1,6,0,0.666,5,0,1
txn_000376,2026-06-14T05:53:00,1309.64,wallet,sbi,gateway_error,1,5,0,0.815,15,0,0
txn_000377,2026-06-12T23:21:00,2319.91,netbanking,idfc,issuer_declined,2,23,0,0.866,720,0,1
txn_000378,2026-07-30T03:00:00,842.55,netbanking,axis,insufficient_funds,2,0,0,0.486,60,0,0
txn_000379,2026-06-19T11:05:00,627.02,wallet,other,network_timeout,2,7,1,0.878,30,0,1
txn_000380,2026-07-05T14:56:00,2587.08,upi,sbi,issuer_declined,2,10,0,0.409,60,0,0
txn_000381,2026-07-17T23:29:00,714.12,wallet,hdfc,issuer_declined,1,1,0,0.162,1,0,0
txn_000382,2026-06-13T22:43:00,345.63,upi,axis,issuer_declined,1,9,0,0.804,1,0,0
txn_000383,2026-07-12T07:04:00,1068.24,wallet,icici,network_timeout,2,18,0,0.856,30,0,1
txn_000384,2026-07-28T17:09:00,211.84,card,other,invalid_otp,2,20,0,0.7,1,0,0
txn_000385,2026-06-05T16:05:00,459.61,wallet,sbi,bank_server_down,1,5,0,0.659,720,0,1
txn_000386,2026-07-20T11:17:00,408.91,netbanking,other,network_timeout,1,4,0,0.723,30,0,0
txn_000387,2026-07-28T05:16:00,138.52,wallet,axis,issuer_declined,1,14,0,0.599,60,0,0
txn_000388,2026-06-17T05:23:00,476.57,card,hdfc,card_expired,2,1,0,0.585,1,0,0
txn_000389,2026-06-27T15:42:00,505.91,netbanking,sbi,insufficient_funds,2,9,0,0.864,720,0,0
txn_000390,2026-06-08T23:31:00,383.84,upi,kotak,network_timeout,2,6,0,0.97,180,0,1
txn_000391,2026-07-28T12:18:00,898.3,netbanking,idfc,network_timeout,2,16,0,0.968,30,0,1
txn_000392,2026-06-20T07:51:00,869.92,card,axis,network_timeout,3,6,0,0.565,60,0,0
txn_000393,2026-07-22T18:49:00,404.58,card,kotak,insufficient_funds,1,9,0,1.0,15,0,1
txn_000394,2026-07-01T12:03:00,3071.22,upi,sbi,invalid_otp,2,15,0,0.441,720,0,1
txn_000395,2026-07-03T04:26:00,1640.15,wallet,hdfc,network_timeout,1,23,0,0.981,15,0,1
txn_000396,2026-06-29T01:27:00,1759.87,card,kotak,insufficient_funds,2,12,0,0.541,60,0,1
txn_000397,2026-06-04T09:41:00,414.81,netbanking,hdfc,issuer_declined,2,7,0,0.641,5,0,1
txn_000398,2026-06-14T01:01:00,703.65,upi,other,issuer_declined,1,16,1,0.315,15,0,0
txn_000399,2026-06-05T04:47:00,138.5,upi,sbi,issuer_declined,3,3,1,0.616,1,0,0
txn_000400,2026-06-25T19:37:00,822.85,netbanking,hdfc,insufficient_funds,1,6,0,0.691,30,0,0
txn_000401,2026-06-07T11:37:00,687.76,netbanking,icici,insufficient_funds,1,11,0,1.0,60,0,1
txn_000402,2026-07-03T08:52:00,523.03,netbanking,other,bank_server_down,1,12,1,0.402,180,0,1
txn_000403,2026-06-21T08:53:00,617.35,card,icici,bank_server_down,1,22,0,0.594,30,0,1
txn_000404,2026-07-02T23:44:00,337.65,netbanking,yesbank,insufficient_funds,2,21,0,0.615,1,0,0
txn_000405,2026-06-28T11:59:00,2388.11,card,kotak,network_timeout,1,4,0,0.699,60,0,1
txn_000406,2026-07-10T15:02:00,346.44,wallet,idfc,card_expired,1,5,0,0.522,60,0,0
txn_000407,2026-06-09T21:19:00,102.8,netbanking,axis,card_expired,1,23,0,0.453,30,0,0
txn_000408,2026-07-28T21:39:00,1516.91,card,kotak,issuer_declined,1,15,0,0.742,60,0,0
txn_000409,2026-06-28T17:17:00,586.84,card,sbi,issuer_declined,1,19,0,0.647,60,0,0
txn_000410,2026-07-03T16:46:00,1022.23,wallet,yesbank,gateway_error,1,4,0,1.0,1,0,0
txn_000411,2026-07-14T05:22:00,124.23,netbanking,hdfc,insufficient_funds,2,12,0,0.542,5,0,0
txn_000412,2026-06-13T08:36:00,1420.21,wallet,yesbank,insufficient_funds,1,21,1,0.654,30,0,0
txn_000413,2026-06-01T16:13:00,5740.78,wallet,other,insufficient_funds,1,14,0,0.542,5,0,0
txn_000414,2026-06-08T06:54:00,459.09,card,kotak,card_expired,1,11,1,0.529,60,0,0
txn_000415,2026-07-20T01:53:00,711.31,netbanking,other,insufficient_funds,1,19,1,0.693,1,0,0
txn_000416,2026-06-27T19:36:00,3421.94,netbanking,hdfc,issuer_declined,1,0,0,0.401,30,0,0
txn_000417,2026-07-27T19:50:00,1775.27,upi,kotak,bank_server_down,1,1,0,0.458,15,0,0
txn_000418,2026-06-14T18:09:00,1360.95,wallet,icici,insufficient_funds,2,19,1,0.817,5,0,0
txn_000419,2026-06-15T00:44:00,147.57,netbanking,sbi,invalid_otp,1,15,1,1.0,5,0,1
txn_000420,2026-06-11T13:23:00,274.97,wallet,idfc,issuer_declined,1,20,1,0.756,15,0,0
txn_000421,2026-06-02T01:54:00,610.55,wallet,idfc,insufficient_funds,2,17,1,0.6,60,0,0
txn_000422,2026-06-25T14:32:00,953.24,wallet,idfc,bank_server_down,3,17,0,0.313,720,0,1
txn_000423,2026-06-17T09:02:00,1073.18,upi,kotak,bank_server_down,2,21,0,0.608,15,0,1
txn_000424,2026-06-20T17:39:00,583.66,upi,hdfc,bank_server_down,1,9,1,0.67,60,0,1
txn_000425,2026-06-24T01:25:00,92.35,upi,icici,gateway_error,2,12,0,0.242,1,0,0
txn_000426,2026-06-06T16:17:00,2002.85,upi,other,bank_server_down,2,13,0,0.739,720,0,1
txn_000427,2026-06-10T20:52:00,58.14,netbanking,hdfc,network_timeout,1,5,0,0.967,5,0,1
txn_000428,2026-06-02T16:59:00,846.09,wallet,axis,insufficient_funds,1,14,0,0.953,15,0,0
txn_000429,2026-06-07T09:08:00,153.02,card,hdfc,risk_block,1,12,0,0.936,30,1,0
txn_000430,2026-07-19T15:54:00,615.11,upi,idfc,card_expired,1,11,0,1.0,180,0,1
txn_000431,2026-07-03T16:49:00,404.48,netbanking,icici,risk_block,1,17,1,0.832,1,1,0
txn_000432,2026-07-19T14:24:00,286.56,wallet,axis,network_timeout,1,23,0,0.448,180,0,1
txn_000433,2026-06-13T21:18:00,1191.47,wallet,hdfc,gateway_error,1,21,0,0.712,1,0,1
txn_000434,2026-06-09T20:32:00,4981.2,upi,other,network_timeout,1,7,0,0.75,15,0,1
txn_000435,2026-07-07T14:12:00,1301.24,card,icici,network_timeout,2,15,0,0.844,15,0,1
txn_000436,2026-07-10T22:16:00,2265.08,card,yesbank,bank_server_down,1,10,1,0.726,15,0,1
txn_000437,2026-06-26T19:49:00,1727.34,upi,sbi,bank_server_down,1,0,0,1.0,180,0,1
txn_000438,2026-07-16T12:01:00,142.66,wallet,sbi,network_timeout,1,16,0,0.86,60,0,1
txn_000439,2026-07-28T00:31:00,377.93,upi,kotak,invalid_otp,2,16,0,1.0,60,0,1
txn_000440,2026-07-12T05:54:00,627.27,netbanking,hdfc,invalid_otp,1,21,0,0.63,15,0,1
txn_000441,2026-06-21T22:34:00,685.58,upi,sbi,insufficient_funds,1,7,0,0.659,180,0,0
txn_000442,2026-07-12T09:56:00,2034.0,netbanking,axis,issuer_declined,1,7,1,0.922,5,0,0
txn_000443,2026-06-11T02:43:00,602.47,netbanking,sbi,insufficient_funds,1,11,0,0.934,1,0,1
txn_000444,2026-07-21T07:30:00,258.47,wallet,idfc,risk_block,2,9,0,0.542,5,1,0
txn_000445,2026-06-23T13:23:00,2486.98,upi,idfc,risk_block,2,6,0,0.661,180,1,0
txn_000446,2026-06-09T22:04:00,565.47,card,sbi,bank_server_down,1,15,0,0.541,720,0,1
txn_000447,2026-06-28T17:55:00,743.79,card,icici,network_timeout,1,23,0,0.627,1,0,1
txn_000448,2026-06-01T02:58:00,3556.64,wallet,hdfc,insufficient_funds,1,4,0,0.768,30,0,0
txn_000449,2026-06-08T08:51:00,2024.24,upi,idfc,risk_block,2,1,0,0.632,60,1,0
txn_000450,2026-07-29T23:57:00,905.97,netbanking,hdfc,invalid_otp,1,11,0,0.535,15,0,1
txn_000451,2026-06-21T12:28:00,238.41,upi,axis,card_expired,1,17,1,0.964,180,0,0
txn_000452,2026-07-19T12:02:00,424.54,netbanking,idfc,bank_server_down,1,11,0,0.828,60,0,1
txn_000453,2026-06-14T16:46:00,610.07,wallet,yesbank,risk_block,3,5,0,0.844,180,1,0
txn_000454,2026-06-22T03:31:00,405.08,upi,kotak,risk_block,1,4,0,0.717,5,1,0
txn_000455,2026-06-13T00:15:00,1023.98,netbanking,idfc,issuer_declined,2,10,0,0.472,30,0,0
txn_000456,2026-07-27T07:25:00,1347.46,netbanking,sbi,risk_block,2,11,0,0.898,30,1,0
txn_000457,2026-06-17T19:02:00,1979.91,netbanking,sbi,gateway_error,1,4,1,0.981,30,0,1
txn_000458,2026-06-30T03:31:00,12.6,upi,yesbank,insufficient_funds,3,17,0,0.526,5,0,0
txn_000459,2026-07-14T14:21:00,620.59,netbanking,kotak,insufficient_funds,2,18,0,0.659,15,0,0
txn_000460,2026-06-26T07:08:00,363.13,card,icici,gateway_error,1,7,0,0.989,60,0,1
txn_000461,2026-07-09T22:11:00,2930.12,upi,other,insufficient_funds,2,15,0,1.0,15,0,1
txn_000462,2026-06-27T06:31:00,355.49,netbanking,hdfc,bank_server_down,1,14,0,0.69,30,0,1
txn_000463,2026-07-24T18:21:00,128.05,wallet,idfc,insufficient_funds,1,2,1,0.963,15,0,1
txn_000464,2026-07-05T17:59:00,90.36,upi,hdfc,issuer_declined,1,13,1,0.316,5,0,0
txn_000465,2026-06-28T07:43:00,1591.92,wallet,hdfc,bank_server_down,1,18,0,0.675,1,0,1
txn_000466,2026-06-07T01:45:00,9944.38,wallet,icici,gateway_error,3,13,1,0.691,720,0,1
txn_000467,2026-06-24T14:58:00,1702.62,netbanking,other,invalid_otp,3,20,0,0.8,180,0,0
txn_000468,2026-06-27T13:08:00,40.59,upi,sbi,insufficient_funds,1,4,0,0.537,15,0,1
txn_000469,2026-06-28T09:42:00,1231.03,upi,axis,card_expired,1,3,0,0.643,720,0,0
txn_000470,2026-06-15T20:08:00,735.23,netbanking,icici,bank_server_down,1,4,1,0.559,15,0,0
txn_000471,2026-06-07T22:53:00,950.18,card,axis,insufficient_funds,2,16,0,0.614,30,0,0
txn_000472,2026-06-28T17:35:00,628.83,card,hdfc,insufficient_funds,1,11,1,0.963,15,0,1
txn_000473,2026-06-11T04:03:00,67.25,upi,axis,insufficient_funds,1,22,1,0.775,180,0,0
txn_000474,2026-06-12T06:25:00,2072.85,wallet,idfc,insufficient_funds,3,1,0,0.883,1,0,0
txn_000475,2026-07-16T13:39:00,265.79,card,axis,gateway_error,2,2,1,0.675,15,0,1
txn_000476,2026-06-09T23:34:00,110.69,card,icici,issuer_declined,2,0,0,0.84,720,0,0
txn_000477,2026-07-08T02:22:00,1052.41,wallet,yesbank,gateway_error,1,21,0,0.6,5,0,1
txn_000478,2026-07-06T00:34:00,581.74,netbanking,icici,insufficient_funds,2,15,0,0.666,15,0,0
txn_000479,2026-06-02T03:55:00,277.89,netbanking,other,bank_server_down,1,13,1,0.843,180,0,1
txn_000480,2026-06-16T08:34:00,441.56,wallet,icici,gateway_error,1,21,1,0.503,1,0,0
txn_000481,2026-07-29T14:28:00,525.61,card,yesbank,insufficient_funds,1,13,0,0.66,15,0,0
txn_000482,2026-06-07T05:02:00,196.34,netbanking,other,gateway_error,1,3,1,0.646,1,0,0
txn_000483,2026-07-13T10:02:00,333.48,upi,sbi,network_timeout,2,4,0,0.739,60,0,0
txn_000484,2026-06-29T15:09:00,678.43,wallet,other,insufficient_funds,3,17,0,0.928,1,0,0
txn_000485,2026-07-15T15:37:00,2600.72,wallet,other,risk_block,1,22,1,0.644,720,1,1
txn_000486,2026-06-26T21:21:00,764.52,wallet,other,invalid_otp,1,1,0,0.992,15,0,0
txn_000487,2026-07-03T12:40:00,219.78,upi,hdfc,bank_server_down,2,23,0,0.582,30,0,1
txn_000488,2026-06-30T16:24:00,171.85,upi,axis,network_timeout,2,18,1,0.787,5,0,1
txn_000489,2026-06-10T02:34:00,156.25,wallet,idfc,insufficient_funds,1,18,1,0.561,1,0,0
txn_000490,2026-06-07T20:32:00,643.73,card,yesbank,invalid_otp,2,21,0,0.58,30,0,0
txn_000491,2026-07-24T20:56:00,354.01,card,kotak,risk_block,1,18,0,0.716,720,1,0
txn_000492,2026-07-08T17:04:00,538.75,upi,other,bank_server_down,1,2,0,0.791,60,0,1
txn_000493,2026-06-25T09:18:00,4588.92,wallet,sbi,network_timeout,1,16,0,0.838,180,0,1
txn_000494,2026-06-06T20:44:00,710.6,wallet,hdfc,gateway_error,2,4,1,0.758,30,0,1
txn_000495,2026-06-29T06:23:00,3736.2,wallet,kotak,invalid_otp,1,8,0,0.728,1,0,1
txn_000496,2026-06-04T20:15:00,887.06,wallet,idfc,network_timeout,1,5,1,0.76,60,0,1
txn_000497,2026-06-13T19:03:00,403.33,wallet,hdfc,gateway_error,1,2,0,0.529,1,0,1
txn_000498,2026-06-22T11:24:00,660.26,upi,kotak,bank_server_down,2,19,1,0.593,30,0,1
txn_000499,2026-06-11T06:46:00,258.76,card,sbi,gateway_error,1,8,0,0.524,15,0,0
txn_000500,2026-06-05T23:26:00,267.93,wallet,other,bank_server_down,3,9,1,0.418,180,0,0
txn_000501,2026-06-01T17:11:00,768.2,card,kotak,invalid_otp,2,22,0,1.0,720,0,1
txn_000502,2026-06-25T22:38:00,1325.3,wallet,kotak,gateway_error,2,5,0,0.968,30,0,0
txn_000503,2026-07-20T20:31:00,385.11,wallet,other,risk_block,2,3,0,0.534,60,1,0
txn_000504,2026-07-23T09:52:00,2639.92,wallet,hdfc,issuer_declined,2,5,0,0.853,180,0,1
txn_000505,2026-06-13T03:39:00,1841.02,card,axis,insufficient_funds,2,20,0,0.581,15,0,0
txn_000506,2026-07-21T20:07:00,251.84,netbanking,kotak,bank_server_down,1,5,0,0.852,1,0,0
txn_000507,2026-06-11T16:21:00,1050.37,card,icici,invalid_otp,2,12,0,1.0,5,0,0
txn_000508,2026-07-05T18:39:00,2254.84,wallet,other,insufficient_funds,1,7,0,0.946,15,0,0
txn_000509,2026-07-04T15:29:00,1181.86,card,axis,insufficient_funds,1,13,0,0.865,30,0,0
txn_000510,2026-06-06T08:20:00,224.4,wallet,icici,invalid_otp,1,21,1,0.481,1,0,1
txn_000511,2026-07-21T22:22:00,1388.96,card,other,insufficient_funds,1,1,1,0.316,180,0,0
txn_000512,2026-06-29T12:20:00,194.73,card,kotak,insufficient_funds,1,10,0,0.619,5,0,1
txn_000513,2026-06-14T18:26:00,1625.85,card,other,insufficient_funds,1,8,0,0.886,30,0,0
txn_000514,2026-07-22T01:12:00,215.14,wallet,hdfc,card_expired,1,5,0,1.0,1,0,0
txn_000515,2026-06-01T09:00:00,1553.03,wallet,icici,network_timeout,2,5,0,0.448,5,0,1
txn_000516,2026-07-05T00:03:00,1905.33,card,idfc,card_expired,2,15,0,1.0,180,0,1
txn_000517,2026-07-12T05:48:00,4158.77,upi,yesbank,invalid_otp,1,14,0,0.622,1,0,0
txn_000518,2026-07-07T07:26:00,87.43,card,axis,bank_server_down,3,23,1,0.572,5,0,1
txn_000519,2026-06-29T05:25:00,467.74,card,sbi,insufficient_funds,2,20,0,0.889,30,0,0
txn_000520,2026-07-09T11:02:00,4271.89,card,yesbank,gateway_error,1,16,1,0.599,60,0,1
